Plan ID,渠道,标题,正文,触达成功,点击人次,发送日期
P0195,短信,限时秒杀 免费麦辣鸡腿堡 仅剩53份,快来领取优惠券 新人立减5元 免费配送,16438,814,2026-08-01
P0195,短信,限时秒杀 免费麦辣鸡腿堡 仅剩45份,快来领取优惠券 新人立减5元 免费配送,41204,2722,2026-08-01
P0195,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩78份,快来领取优惠券 新人立减5元 免费配送,13583,4610,2026-08-01
P0195,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩11份,快来领取优惠券 新人立减5元 免费配送,7909,548,2026-08-01
P0195,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩72份,快来领取优惠券 新人立减5元 免费配送,37036,2723,2026-08-01
P0195,短信,限时秒杀 免费麦辣鸡腿堡 仅剩62份,快来领取优惠券 新人立减5元 免费配送,29166,3884,2026-08-01
P0195,短信,限时秒杀 免费麦辣鸡腿堡 仅剩85份,快来领取优惠券 新人立减5元 免费配送,10316,668,2026-08-01
P0195,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩93份,快来领取优惠券 新人立减5元 免费配送,41802,2368,2026-08-01
P0195,短信,限时秒杀 免费麦辣鸡腿堡 仅剩57份,快来领取优惠券 新人立减5元 免费配送,10887,4588,2026-08-01
P0195,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩78份,快来领取优惠券 新人立减5元 免费配送,40212,2881,2026-08-01
P0195,短信,限时秒杀 免费麦辣鸡腿堡 仅剩37份,快来领取优惠券 新人立减5元 免费配送,37211,3279,2026-08-01
P0195,短信,限时秒杀 免费麦辣鸡腿堡 仅剩62份,快来领取优惠券 新人立减5元 免费配送,21768,3769,2026-08-01
P0196,短信,限时秒杀 免费麦辣鸡腿堡 仅剩74份,快来领取优惠券 新人立减5元 免费配送,30472,1517,2026-08-01
P0196,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩54份,快来领取优惠券 新人立减5元 免费配送,39493,987,2026-08-01
P0196,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩80份,快来领取优惠券 新人立减5元 免费配送,10110,280,2026-08-01
P0196,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩83份,快来领取优惠券 新人立减5元 免费配送,14433,1266,2026-08-01
P0196,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩87份,快来领取优惠券 新人立减5元 免费配送,45555,4652,2026-08-01
P0196,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩66份,快来领取优惠券 新人立减5元 免费配送,25367,1607,2026-08-01
P0196,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩76份,快来领取优惠券 新人立减5元 免费配送,27789,3246,2026-08-01
P0196,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩25份,快来领取优惠券 新人立减5元 免费配送,34348,3439,2026-08-01
P0196,短信,限时秒杀 免费麦辣鸡腿堡 仅剩13份,快来领取优惠券 新人立减5元 免费配送,13664,3114,2026-08-01
P0196,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩74份,快来领取优惠券 新人立减5元 免费配送,42935,4551,2026-08-01
P0196,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩92份,快来领取优惠券 新人立减5元 免费配送,1237,1775,2026-08-01
P0196,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩61份,快来领取优惠券 新人立减5元 免费配送,23131,2624,2026-08-01
P0196,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩81份,快来领取优惠券 新人立减5元 免费配送,10873,3641,2026-08-01
P0196,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩53份,快来领取优惠券 新人立减5元 免费配送,37072,1446,2026-08-01
P0196,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩53份,快来领取优惠券 新人立减5元 免费配送,41252,553,2026-08-01
P0196,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩87份,快来领取优惠券 新人立减5元 免费配送,15980,2641,2026-08-01
P0196,短信,限时秒杀 免费麦辣鸡腿堡 仅剩86份,快来领取优惠券 新人立减5元 免费配送,20588,1158,2026-08-01
P0196,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩15份,快来领取优惠券 新人立减5元 免费配送,27124,1744,2026-08-01
P0196,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩99份,快来领取优惠券 新人立减5元 免费配送,28777,2397,2026-08-01
P0196,短信,限时秒杀 免费麦辣鸡腿堡 仅剩29份,快来领取优惠券 新人立减5元 免费配送,20561,4538,2026-08-01
P0197,短信,限时秒杀 免费麦辣鸡腿堡 仅剩66份,快来领取优惠券 新人立减5元 免费配送,26036,1605,2026-08-01
P0197,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩61份,快来领取优惠券 新人立减5元 免费配送,33835,4788,2026-08-01
P0197,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩12份,快来领取优惠券 新人立减5元 免费配送,30522,1419,2026-08-01
P0197,短信,限时秒杀 免费麦辣鸡腿堡 仅剩69份,快来领取优惠券 新人立减5元 免费配送,34685,1257,2026-08-01
P0197,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩53份,快来领取优惠券 新人立减5元 免费配送,1438,4512,2026-08-01
P0197,短信,限时秒杀 免费麦辣鸡腿堡 仅剩87份,快来领取优惠券 新人立减5元 免费配送,1596,2450,2026-08-01
P0197,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩41份,快来领取优惠券 新人立减5元 免费配送,43964,2684,2026-08-01
P0197,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩32份,快来领取优惠券 新人立减5元 免费配送,18005,2961,2026-08-01
P0197,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩21份,快来领取优惠券 新人立减5元 免费配送,12069,4879,2026-08-01
P0197,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩19份,快来领取优惠券 新人立减5元 免费配送,20054,4195,2026-08-01
P0197,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩58份,快来领取优惠券 新人立减5元 免费配送,10994,517,2026-08-01
P0197,短信,限时秒杀 免费麦辣鸡腿堡 仅剩48份,快来领取优惠券 新人立减5元 免费配送,4167,2840,2026-08-01
P0197,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩27份,快来领取优惠券 新人立减5元 免费配送,41480,337,2026-08-01
P0197,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩39份,快来领取优惠券 新人立减5元 免费配送,46593,575,2026-08-01
P0197,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩67份,快来领取优惠券 新人立减5元 免费配送,40335,144,2026-08-01
P0197,短信,限时秒杀 免费麦辣鸡腿堡 仅剩16份,快来领取优惠券 新人立减5元 免费配送,43608,605,2026-08-01
P0197,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩2份,快来领取优惠券 新人立减5元 免费配送,32859,1530,2026-08-01
P0197,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩38份,快来领取优惠券 新人立减5元 免费配送,20481,1647,2026-08-01
P0197,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩65份,快来领取优惠券 新人立减5元 免费配送,7148,2947,2026-08-01
P0197,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩44份,快来领取优惠券 新人立减5元 免费配送,40509,819,2026-08-01
P0198,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩43份,快来领取优惠券 新人立减5元 免费配送,20383,2196,2026-08-01
P0198,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩23份,快来领取优惠券 新人立减5元 免费配送,12885,4203,2026-08-01
P0198,短信,限时秒杀 免费麦辣鸡腿堡 仅剩34份,快来领取优惠券 新人立减5元 免费配送,30356,964,2026-08-01
P0198,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩60份,快来领取优惠券 新人立减5元 免费配送,24050,2473,2026-08-01
P0198,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩39份,快来领取优惠券 新人立减5元 免费配送,23208,797,2026-08-01
P0198,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩46份,快来领取优惠券 新人立减5元 免费配送,23072,3247,2026-08-01
P0198,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩22份,快来领取优惠券 新人立减5元 免费配送,11738,4741,2026-08-01
P0198,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩6份,快来领取优惠券 新人立减5元 免费配送,19637,552,2026-08-01
P0198,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩43份,快来领取优惠券 新人立减5元 免费配送,14778,3638,2026-08-01
P0198,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩82份,快来领取优惠券 新人立减5元 免费配送,14582,1449,2026-08-01
P0198,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩97份,快来领取优惠券 新人立减5元 免费配送,16905,2683,2026-08-01
P0198,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩7份,快来领取优惠券 新人立减5元 免费配送,1066,1962,2026-08-01
P0198,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩61份,快来领取优惠券 新人立减5元 免费配送,17220,2875,2026-08-01
P0198,短信,限时秒杀 免费麦辣鸡腿堡 仅剩32份,快来领取优惠券 新人立减5元 免费配送,22534,2231,2026-08-01
P0198,短信,限时秒杀 免费麦辣鸡腿堡 仅剩39份,快来领取优惠券 新人立减5元 免费配送,25649,2655,2026-08-01
P0198,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩15份,快来领取优惠券 新人立减5元 免费配送,37425,3583,2026-08-01
P0198,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩51份,快来领取优惠券 新人立减5元 免费配送,21132,4226,2026-08-01
P0198,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩85份,快来领取优惠券 新人立减5元 免费配送,5467,4552,2026-08-01
P0198,短信,限时秒杀 免费麦辣鸡腿堡 仅剩31份,快来领取优惠券 新人立减5元 免费配送,11637,2799,2026-08-01
P0198,短信,限时秒杀 免费麦辣鸡腿堡 仅剩78份,快来领取优惠券 新人立减5元 免费配送,25248,4837,2026-08-01
P0199,短信,限时秒杀 免费麦辣鸡腿堡 仅剩77份,快来领取优惠券 新人立减5元 免费配送,46668,105,2026-08-01
P0199,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩59份,快来领取优惠券 新人立减5元 免费配送,48958,1023,2026-08-01
P0199,短信,限时秒杀 免费麦辣鸡腿堡 仅剩21份,快来领取优惠券 新人立减5元 免费配送,30877,424,2026-08-01
P0199,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩83份,快来领取优惠券 新人立减5元 免费配送,36155,2070,2026-08-01
P0199,短信,限时秒杀 免费麦辣鸡腿堡 仅剩21份,快来领取优惠券 新人立减5元 免费配送,48737,4092,2026-08-01
P0199,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩11份,快来领取优惠券 新人立减5元 免费配送,46424,2375,2026-08-01
P0199,短信,限时秒杀 免费麦辣鸡腿堡 仅剩85份,快来领取优惠券 新人立减5元 免费配送,12924,3980,2026-08-01
P0199,短信,限时秒杀 免费麦辣鸡腿堡 仅剩14份,快来领取优惠券 新人立减5元 免费配送,38411,4748,2026-08-01
P0199,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩94份,快来领取优惠券 新人立减5元 免费配送,36424,4520,2026-08-01
P0199,短信,限时秒杀 免费麦辣鸡腿堡 仅剩57份,快来领取优惠券 新人立减5元 免费配送,49984,1258,2026-08-01
P0199,短信,限时秒杀 免费麦辣鸡腿堡 仅剩92份,快来领取优惠券 新人立减5元 免费配送,25521,4247,2026-08-01
P0199,短信,限时秒杀 免费麦辣鸡腿堡 仅剩41份,快来领取优惠券 新人立减5元 免费配送,38049,4632,2026-08-01
P0199,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩16份,快来领取优惠券 新人立减5元 免费配送,9270,2986,2026-08-01
P0199,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩32份,快来领取优惠券 新人立减5元 免费配送,27711,3741,2026-08-01
P0199,短信,限时秒杀 免费麦辣鸡腿堡 仅剩67份,快来领取优惠券 新人立减5元 免费配送,3991,373,2026-08-01
P0199,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩83份,快来领取优惠券 新人立减5元 免费配送,28445,1460,2026-08-01
P0199,短信,限时秒杀 免费麦辣鸡腿堡 仅剩73份,快来领取优惠券 新人立减5元 免费配送,27959,1446,2026-08-01
P0199,短信,限时秒杀 免费麦辣鸡腿堡 仅剩52份,快来领取优惠券 新人立减5元 免费配送,5167,2360,2026-08-01
P0199,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩19份,快来领取优惠券 新人立减5元 免费配送,44830,1822,2026-08-01
P0199,短信,限时秒杀 免费麦辣鸡腿堡 仅剩59份,快来领取优惠券 新人立减5元 免费配送,12925,4173,2026-08-01
P0200,短信,限时秒杀 免费麦辣鸡腿堡 仅剩29份,快来领取优惠券 新人立减5元 免费配送,3649,1806,2026-08-01
P0200,短信,限时秒杀 免费麦辣鸡腿堡 仅剩5份,快来领取优惠券 新人立减5元 免费配送,18841,426,2026-08-01
P0200,短信,限时秒杀 免费麦辣鸡腿堡 仅剩7份,快来领取优惠券 新人立减5元 免费配送,24856,4690,2026-08-01
P0200,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩88份,快来领取优惠券 新人立减5元 免费配送,49115,3754,2026-08-01
P0200,短信,限时秒杀 免费麦辣鸡腿堡 仅剩27份,快来领取优惠券 新人立减5元 免费配送,46357,1022,2026-08-01
P0200,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩37份,快来领取优惠券 新人立减5元 免费配送,14197,2036,2026-08-01
P0200,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩13份,快来领取优惠券 新人立减5元 免费配送,28035,3010,2026-08-01
P0200,短信,限时秒杀 免费麦辣鸡腿堡 仅剩59份,快来领取优惠券 新人立减5元 免费配送,21267,2487,2026-08-01
P0200,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩8份,快来领取优惠券 新人立减5元 免费配送,49752,4827,2026-08-01
P0200,短信,限时秒杀 免费麦辣鸡腿堡 仅剩89份,快来领取优惠券 新人立减5元 免费配送,43435,175,2026-08-01
P0200,短信,限时秒杀 免费麦辣鸡腿堡 仅剩79份,快来领取优惠券 新人立减5元 免费配送,5193,3560,2026-08-01
P0200,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩59份,快来领取优惠券 新人立减5元 免费配送,45945,555,2026-08-01
P0200,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩38份,快来领取优惠券 新人立减5元 免费配送,27074,1503,2026-08-01
P0200,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩58份,快来领取优惠券 新人立减5元 免费配送,3208,963,2026-08-01
P0200,短信,限时秒杀 免费麦辣鸡腿堡 仅剩17份,快来领取优惠券 新人立减5元 免费配送,42258,4631,2026-08-01
P0200,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩64份,快来领取优惠券 新人立减5元 免费配送,39302,2949,2026-08-01
P0200,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩39份,快来领取优惠券 新人立减5元 免费配送,5615,1905,2026-08-01
P0200,短信,限时秒杀 免费麦辣鸡腿堡 仅剩98份,快来领取优惠券 新人立减5元 免费配送,46964,4751,2026-08-01
P0200,短信,限时秒杀 免费麦辣鸡腿堡 仅剩49份,快来领取优惠券 新人立减5元 免费配送,25969,2817,2026-08-01
P0200,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩86份,快来领取优惠券 新人立减5元 免费配送,26745,1224,2026-08-01
P0201,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩59份,快来领取优惠券 新人立减5元 免费配送,26732,2452,2026-08-01
P0201,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩85份,快来领取优惠券 新人立减5元 免费配送,21433,1713,2026-08-01
P0201,短信,限时秒杀 免费麦辣鸡腿堡 仅剩5份,快来领取优惠券 新人立减5元 免费配送,11778,244,2026-08-01
P0201,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩49份,快来领取优惠券 新人立减5元 免费配送,37113,1342,2026-08-01
P0201,短信,限时秒杀 免费麦辣鸡腿堡 仅剩28份,快来领取优惠券 新人立减5元 免费配送,36016,3371,2026-08-01
P0201,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩2份,快来领取优惠券 新人立减5元 免费配送,8015,893,2026-08-01
P0201,短信,限时秒杀 免费麦辣鸡腿堡 仅剩91份,快来领取优惠券 新人立减5元 免费配送,13922,1085,2026-08-01
P0201,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩53份,快来领取优惠券 新人立减5元 免费配送,18194,4981,2026-08-01
P0201,短信,限时秒杀 免费麦辣鸡腿堡 仅剩18份,快来领取优惠券 新人立减5元 免费配送,10214,1156,2026-08-01
P0201,短信,限时秒杀 免费麦辣鸡腿堡 仅剩30份,快来领取优惠券 新人立减5元 免费配送,24380,3943,2026-08-01
P0201,短信,限时秒杀 免费麦辣鸡腿堡 仅剩71份,快来领取优惠券 新人立减5元 免费配送,30321,2985,2026-08-01
P0201,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩48份,快来领取优惠券 新人立减5元 免费配送,10165,2434,2026-08-01
P0201,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩48份,快来领取优惠券 新人立减5元 免费配送,34029,198,2026-08-01
P0201,短信,限时秒杀 免费麦辣鸡腿堡 仅剩61份,快来领取优惠券 新人立减5元 免费配送,15173,1510,2026-08-01
P0201,短信,限时秒杀 免费麦辣鸡腿堡 仅剩52份,快来领取优惠券 新人立减5元 免费配送,7452,4541,2026-08-01
P0201,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩78份,快来领取优惠券 新人立减5元 免费配送,5977,934,2026-08-01
P0201,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩44份,快来领取优惠券 新人立减5元 免费配送,37399,2957,2026-08-01
P0201,短信,限时秒杀 免费麦辣鸡腿堡 仅剩11份,快来领取优惠券 新人立减5元 免费配送,27706,874,2026-08-01
P0201,短信,限时秒杀 免费麦辣鸡腿堡 仅剩22份,快来领取优惠券 新人立减5元 免费配送,37065,4159,2026-08-01
P0201,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩27份,快来领取优惠券 新人立减5元 免费配送,44006,3170,2026-08-01
P0202,短信,限时秒杀 免费麦辣鸡腿堡 仅剩95份,快来领取优惠券 新人立减5元 免费配送,9058,4744,2026-08-01
P0202,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩5份,快来领取优惠券 新人立减5元 免费配送,8313,3762,2026-08-01
